"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YHR162W",561.933102820445,1.14449656603872,0.217180874339013,4.3716786525616e-08,3.00444254531602e-07
"YHR163W",84.0253722613077,-0.165167199697216,0.3103306357065,0.567582322177048,0.655228629688082
"YHR164C",96.2678482833021,0.403784806697266,0.233531631440482,0.0716876045117476,0.121186936674897
"YHR165C",306.897588034142,-0.785311794151376,0.202215450748555,6.06268178149418e-05,0.00023498890598984
"YHR166C",44.4402165341583,0.072546136516298,0.269616042867704,0.77650977717168,0.833841765204633
"YHR167W",18.0438122672715,-0.462232579719241,0.401119316095644,0.193197887579598,0.275876254536505
"YHR168W",29.9833313929434,-0.678496259056555,0.317280187209077,0.0208919643649329,0.0424926211866894
"YHR169W",31.4263888816296,-0.0882400463731947,0.306823942356671,0.757830703849835,0.818568605849565
"YHR170W",60.8750630461827,-0.247984815846854,0.290144243509496,0.362919558278479,0.458704092158387
"YHR171W",60.8443541411758,-0.824086721683006,0.279968952119968,0.0017538408844966,0.00481273831426379
"YHR172W",20.4179857114629,-0.341503075675184,0.383403859600596,0.319876438022021,0.415104670896068
"YHR173C",5.36448542877224,0.703689831309173,0.628023739670039,0.132078198911009,0.201425252219333
"YHR174W",707.308204940322,-3.26481010320314,0.208265631051369,2.7560875397185e-58,6.47790815335435e-56
"YHR175W",55.9669465372178,-1.26908511711674,0.338554161620479,4.18019031457268e-05,0.000167435571154936
"YHR175W-A",14.4918203301072,0.0524609897666752,0.436774085057451,0.889696741101198,0.916524903701024
"YHR176W",137.504953973191,2.33070403853462,0.245546743256421,4.9519042380274e-23,1.79613514213883e-21
"YHR177W",17.0536267463734,0.0897331777219679,0.370938708049675,0.78865914170261,0.842128443182429
"YHR178W",78.3835099274768,-1.62430698694142,0.282837116046767,1.02129487770074e-09,8.7480010224046e-09
"YHR179W",654.205125404531,-0.567836141770549,0.188095172621918,0.00192526695151296,0.00523259417534234
"YHR180W",22.8783420352352,-6.52855391096038,1.26564083672204,2.50371658787714e-09,2.02921912694705e-08
"YHR181W",60.1028901896163,0.0632196653317552,0.269303979423725,0.804420855852094,0.854597170310415
"YHR182W",39.5765004225876,-0.601356165325567,0.304877763440635,0.0342407654023519,0.0653242654234479
"YHR183W",696.831273567712,-2.55490622524134,0.214756887157809,1.52200425027564e-34,1.19243959661595e-32
"YHR184W",5.77367212849012,1.1201416581771,0.647584214224112,0.0201890282593661,0.0413059645027977
"YHR186C",115.008812803695,-1.75301476407991,0.239063381544663,1.88014967513978e-14,2.89967440711847e-13
"YHR187W",41.7956860103754,-0.302938998590858,0.273854890221533,0.242133447858072,0.331557596597113
"YHR188C",70.0068003400107,0.199770768712294,0.223271749453563,0.353293979770816,0.449243762201539
"YHR189W",5.92231045935367,-0.559836566097205,0.632435036668271,0.229518591957225,0.317329705021331
"YHR190W",262.742890662813,-0.93025582190893,0.190180850742282,4.76907114451889e-07,2.73395727270175e-06
"YHR191C",27.1556977993684,1.25156889635856,0.372587133081935,0.000186897884178083,0.000650985161488094
"YHR192W",35.3361995818801,0.672913155202919,0.316118753374481,0.0215625043611543,0.0436299158492227
"YHR193C",335.139431928414,1.893326324384,0.16578700445384,2.08110689369306e-31,1.38961183037959e-29
"YHR194W",56.9996350568487,-0.421862439202289,0.285781891518365,0.116528065945094,0.182470646689525
"YHR195W",109.959343707985,-0.138358219452806,0.201253537755319,0.478810816143016,0.572779388366523
"YHR196W",70.9127804139822,0.906902593098184,0.295546514229584,0.00101748826955052,0.00296565529359069
"YHR197W",33.8153596762508,-0.136292275593048,0.307760156105548,0.634767324201329,0.714812724608472
"YHR198C",110.903527168781,0.115595626616397,0.199430693712278,0.550658917269765,0.640980942527167
"YHR199C",154.881640881795,-1.15160901018373,0.27718521010372,1.00315000926884e-05,4.51686548234768e-05
"YHR199C-A",5.65744253890388,0.344844375846811,0.561022037992446,0.43357349430989,0.528673553136525
"YHR200W",145.921878517014,1.67385639726917,0.242204760249529,4.80055275857203e-13,6.17243938935869e-12
"YHR201C",59.8134304161062,0.0827942542628118,0.257480251211096,0.735642265024882,0.800932731014676
