"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YLR219W",170.31175789731,-0.170984744481558,0.201861183852049,0.373222916627854,0.520916355844482
"YLR220W",160.406563015192,-0.47881153151895,0.220402216469026,0.0209771699314777,0.0553693055924684
"YLR221C",46.3029028122348,0.779606319780451,0.340435174235064,0.00738473480891035,0.0231181149372175
"YLR222C",34.0475468288594,0.428230806218767,0.291914200826902,0.101441440934665,0.19498524924177
"YLR223C",398.569023099461,-0.207142502743312,0.344954127332392,0.481325011097828,0.625013164252818
"YLR224W",82.4990871113865,-0.163680191578782,0.201656539236882,0.393558143544853,0.541069539162427
"YLR225C",151.575720978602,0.0905522447074552,0.204686557198693,0.641407511136436,0.758637386360245
"YLR226W",58.2322175628449,-0.0296731319098318,0.262091070041657,0.901727270461768,0.941538080500809
"YLR227C",64.6102563379339,-0.0265739818892957,0.270343852639653,0.91411224011751,0.949332542052048
"YLR228C",39.1097885457842,-0.928864532053588,0.279954917250058,0.00022447821371838,0.0011570473542186
"YLR229C",136.251904098335,-0.172357942111333,0.262145917965718,0.473270278453959,0.617848512818366
"YLR231C",50.0600686587269,-2.37006137494648,0.353374397280961,1.59141978827714e-14,5.10993588847893e-13
"YLR233C",30.3681895494349,-0.456955487115651,0.307297718669676,0.0925094946979169,0.181679742929465
"YLR234W",13.1747904335453,-0.409728617655905,0.406437782561162,0.203583458626801,0.332940830195125
"YLR236C",5.30359804900134,0.118088528241879,0.534714152106611,0.72246650533068,0.819558184004587
"YLR237W",145.938532131032,-1.54760643124195,0.206941465951545,7.83578320081762e-16,2.97052013470996e-14
"YLR238W",51.9969682679568,0.410132005518376,0.324560736854375,0.146456798193505,0.260229859747515
"YLR239C",27.6174035931919,-0.107264232000279,0.298773815072419,0.686988506962589,0.794634737581137
"YLR240W",80.7565437815054,-0.627252119256663,0.210290805637105,0.00161246525669532,0.00632077775072829
"YLR241W",152.387055153076,-0.0931148825994552,0.258509249265951,0.695157957236713,0.800303322241952
"YLR242C",13.2802639191889,-0.272494989951999,0.372847346453285,0.376646936812114,0.523952983122155
"YLR243W",21.6331586395965,0.258804141512143,0.338395355540625,0.37304541349018,0.520792314010049
"YLR244C",189.893825633773,-0.104077631857163,0.195986803381888,0.577816666768322,0.709021181200386
"YLR245C",13.5059527471872,0.158853949015774,0.414784173145595,0.624429247642426,0.74642285348596
"YLR246W",77.1265812531567,-0.751453700869628,0.212240746329728,0.000176159151127036,0.000940819813887141
"YLR247C",419.038515602732,-0.843693642867031,0.182304947477751,1.35825343614537e-06,1.25488949540726e-05
"YLR248W",503.351663197985,-0.423717726429175,0.146407920341567,0.00297514619906343,0.0107581286558134
"YLR249W",2222.40811242737,-0.265650146634955,0.274774127486182,0.28709605634858,0.430460940827827
"YLR250W",110.839003823672,0.796635968273316,0.209660597994037,5.78518746617146e-05,0.00035009023224741
"YLR251W",46.0163179120185,-0.457526421482761,0.263699847717987,0.0579854949923325,0.125876955117643
"YLR253W",88.2065340623647,-0.112332175623385,0.218492985924206,0.585516548662251,0.716023983338062
"YLR254C",89.090985323251,-0.389434033401465,0.340222774176069,0.181617370852095,0.305433220127907
"YLR255C",6.36594215362372,-0.855289063493526,0.559344704464565,0.018447075169532,0.0498597119117619
"YLR256W",518.074221634919,-0.926704274569202,0.159576091197167,1.91610736707136e-09,2.96290707602929e-08
"YLR257W",681.190259986247,-1.79254698743502,0.160327801224685,7.03515119174603e-32,8.79543583036164e-30
"YLR258W",496.746897746507,-0.441913018788121,0.157963843422032,0.00392797749402296,0.0136009403387619
"YLR259C",598.646002849123,1.13420707707874,0.191829065691766,4.63189378002352e-10,8.17327563105652e-09
"YLR260W",75.0706258626247,0.0955286928198896,0.229994012500547,0.657367299911952,0.7726415143789
"YLR261C",10.7723679223436,0.559577919473801,0.459824650367225,0.0984406481890189,0.190656220044943
"YLR262C",28.0119062070842,0.353628869779258,0.376995255379233,0.254249564481124,0.393668100366557
"YLR262C-A",131.069035662377,0.729477815785228,0.252409652813084,0.00169547090354953,0.0065933732821026
"YLR263W",34.1368198838914,-0.741420835543611,0.311733187093362,0.00678717629981469,0.0216159609418488
"YLR264C-A",30.1633585997673,0.765826565816315,0.341402627045385,0.008633811760335,0.0264368305907913
"YLR264W",42.9004874656463,1.53193077788241,0.346584521342506,1.08817738481607e-07,1.22964044484216e-06
"YLR265C",2.70823694627594,0.162882461191203,0.581675908212494,0.610352338286116,0.735979958910162
"YLR266C",36.7225862434804,-0.16762020963851,0.256888936976594,0.478264648757069,0.622464872600277
"YLR267W",14.5732741581407,-0.623032129351511,0.388953951861552,0.0484431111658109,0.109187464982856
"YLR268W",59.6877219311321,-0.0183117937350404,0.260559411987622,0.938968878664899,0.965259031227722
