UniqueCount	AmbigCount
81	0
19	0
72	0
66	0
7	0
99	0
44	0
1	1530
0	234
79	0
229	0
10	0
46	0
6	0
148	0
37	0
15	0
31	0
65	0
655	0
15	0
16	0
34	0
52	0
367	13
16	13
351	0
12	0
58	0
8	0
1	0
31	0
120	0
67	0
52	0
58	0
20	0
36	0
71	0
99	43
59	0
62	0
14	0
12	0
9	0
165	302
0	13
4	8
3	8
3	0
44	0
87	0
80	0
23	0
8	0
109	0
59	0
4	0
168	0
460	0
30	0
7	0
79	0
60	0
1	0
13	0
25	0
7	0
2961	0
41	0
15	0
57	0
14	0
3	0
4	0
68	0
240	35
45	0
276	0
22	0
48	0
54	0
26	0
22	13
89	1
6	0
16	0
1	0
44	0
19	0
4	3
0	3
12	0
8	0
51	0
11	0
18	0
7	0
10	0
35	0
1	0
30	0
6	0
19	0
1	0
68	0
31	0
9	0
17	0
9	0
18	0
74	0
20	0
118	0
51	0
33	0
22	0
121	0
18	0
17	0
105	0
84	0
226	0
10	0
58	0
0	302
192	0
17	0
1	0
2	0
1	0
11	0
0	1
0	0
0	0
0	8
27	0
37	0
130	0
90	0
17	0
39	0
26	0
211	1
2298	0
1337	0
291	0
91	0
52	0
24	0
18	0
19	0
18	0
64	0
38	0
36	0
24	0
311	0
53	0
65	0
250	0
8	0
11	0
265	0
44	0
288	0
340	0
1	0
39	6
87	0
36	0
2176	0
10	0
39	0
59	0
69	0
44	0
25	0
26	0
1	0
5	3
133	0
198	0
101	0
41	0
90	29
75	0
31	0
19	0
73	0
1539	0
86	0
18	0
199	0
8	0
13	0
22	0
7	0
334	644
406	968
0	0
0	0
0	0
0	12
0	14
216	0
356	0
103	0
39	0
27	0
100	0
10	0
345	0
59	0
45	0
5	0
196	0
86	0
23	18
20	0
35	0
236	0
29	0
26	0
58	0
350	0
46	0
55	0
87	0
147	0
152	0
46	0
45	0
136	0
268	0
46	0
28	0
226	0
42	0
210	0
157	0
251	0
86	0
4	18
31	0
22	0
20	0
71	0
310	0
141	0
27	0
88	0
125	0
35	0
141	0
42	0
294	0
5845	0
379	0
97	0
127	10
116	0
58	0
37	0
25	2
29	0
164	0
117	0
9	0
246	0
15	2
2969	0
107	0
113	0
113	0
19	0
67	0
75	0
217	168
33	0
5	0
36	0
107	0
124	0
186	0
243	7
75	0
37	0
0	0
63	0
17	0
333	0
44	0
70	0
597	0
63	0
85	0
168	0
38	0
24	0
120	0
49	0
101	0
24	0
37	511
2603	0
10	0
110	0
14	0
19	0
88	0
123	0
99	0
20	0
58	0
30	0
19	0
218	50
23	0
15	0
90	0
10	0
131	0
43	0
172	0
168	0
14	0
22	0
26	0
93	0
45	0
262	1
50	0
370	0
10	0
74	0
18	0
0	156
8	0
19	0
356	0
75	0
76	0
45	0
25	0
18	26
24	0
95	0
21	0
2474	0
184	0
14	0
0	0
60	0
185	0
17	0
22	0
136	0
156	0
0	37
91	0
55	0
47	0
210	0
318	0
197	0
66	0
37	0
173	0
8	0
29	0
85	0
23	0
73	0
54	0
209	0
499	0
350	0
2	0
14	0
272	0
11	0
5	0
2	0
31	0
4	0
0	19
0	617
70	219
188	0
23	0
59	0
3	0
61	0
94	0
10	0
56	0
32	0
16	0
22	0
15	0
234	0
49	0
23	0
2	0
59	0
36	0
482	0
1	0
65	0
151	0
63	0
23	0
159	0
57	0
24	0
274	0
79	0
377	0
66	31
620	0
26	0
115	0
53	0
40	0
29	0
4	0
4	0
4	0
0	8
17	0
29	22
0	62
9	442
37	0
11	0
27	0
59	0
16	0
185	0
145	0
757	0
195	0
263	0
26	0
17	0
11	0
3	0
14	0
80	0
64	0
251	0
132	0
74	0
329	0
4	0
139	0
33	0
39	0
49	0
1097	0
147	0
65	0
71	0
40	0
35	0
29	0
21	0
16	0
34	0
499	0
35	0
37	0
8	0
14	0
95	0
180	25
53	25
30	0
9	0
23	0
11	0
322	0
96	0
331	0
52	0
0	856
0	34
22	34
67	0
15	0
44	0
46	0
16	0
8	0
32	0
135	0
18	0
42	1
4	0
63	0
33	0
13	0
924	0
30	0
84	0
51	0
33	0
41	0
150	0
50	0
53	0
164	0
65	0
367	0
22	0
18	0
11	0
28	0
646	0
62	0
44	0
160	0
42	0
117	5
36	2
26	1
216	0
68	0
319	0
26	0
8	0
82	0
154	0
339	0
5	0
38	0
90	0
56	0
9	0
46	0
38	0
92	0
157	0
84	0
26	0
13	0
68	0
5	0
84	0
18	0
85	0
38	0
6	0
11	0
3	0
11	0
16	0
8	0
22	0
69	0
34	0
20	0
97	0
4	0
25	0
555	0
1	11
63	0
143	205
25	0
15	0
149	0
3	0
685	0
57	0
10	0
32	0
31	0
15	0
114	0
4	0
50	0
45	0
23	0
5	0
104	0
43	0
22	0
111	0
553	0
41	0
100	0
141	0
31	0
12	0
15	0
24	0
29	0
39	0
13	0
65	182
20	0
211	0
13	0
18	0
220	0
45	0
13	0
137	0
10	0
1	0
25	0
22	0
54	0
3	0
143	0
22	0
33	0
360	0
37	0
84	0
75	0
24	0
88	0
53	0
142	0
40	0
30	0
76	177
19	0
143	0
47	0
33	0
95	0
19	0
11	0
7	14
2	0
0	3
1	28
24	7
0	100
1	545
25	0
39	0
22	0
26	0
113	0
12	0
19	0
29	0
23	0
12	0
4	0
52	0
47	0
14	0
41	0
121	0
180	206
34	0
12	0
37	0
53	0
34	0
41	0
66	0
75	0
0	0
178	0
200	0
205	0
101	0
74	0
141	0
14	0
61	0
34	0
62	0
80	0
22	0
56	0
35	0
348	0
78	0
242	0
74	0
15	0
39	0
125	0
269	53
22	0
32	0
361	0
13	0
1	120
9	0
163	0
104	0
28	0
129	0
18	0
35	0
60	0
39	168
124	0
13	0
17	0
26	0
158	1
1363	0
86	0
121	0
231	0
18	0
52	0
37	0
60	0
149	0
104	0
5	0
25	0
26	0
34	0
51	0
96	0
24	0
19	0
79	0
102	0
34	0
100	0
3	0
29	0
19	0
130	39
26	0
443	0
112	0
99	0
21	0
78	0
347	0
32	0
14	0
255	0
237	0
9	0
47	0
413	0
39	0
36	0
36	0
71	0
43	0
883	0
328	0
79	0
24	0
155	0
67	0
17	0
9	0
138	1
5	0
54	0
1217	0
106	0
135	0
15	0
33	0
130	0
199	0
101	0
12	0
59	0
54	0
237	60
306	0
26	0
112	0
30	0
56	0
44	0
380	0
44	0
73	0
18	0
21	0
36	0
77	0
66	0
19	0
35	0
15	0
6	16
2	7
0	12
4	1
0	359
32	0
82	0
87	0
119	0
18	0
229	0
30	0
16	0
3	0
53	0
46	0
30	0
0	0
33	0
20	0
84	0
122	0
32	0
16033	0
41	0
67	0
37	0
88	0
9	0
13	0
7	0
21	0
20	0
10	0
26	0
13	0
52	0
88	0
89	0
38	0
186	0
40	0
90	11
0	5
9	0
362	0
304	0
74	0
65	0
334	0
84	219
68	0
45	0
147	0
261	0
12	0
114	0
94	0
29	0
70	0
891	0
69	0
12	0
17	0
189	0
12	0
68	0
225	0
28	0
65	0
276	0
19	0
98	0
17	0
229	0
14	0
48	0
367	0
2	0
162	0
64	0
53	0
68	0
30	0
279	0
21	0
88	0
29	0
40	0
26	0
49	0
19	0
23	0
1445	0
6	0
325	0
64	0
23	0
39	0
2282	0
39	0
225	0
152	0
395	0
339	0
240	0
36	0
40	0
11	0
40	0
18	0
326	0
72	0
68	0
68	0
12	0
123	0
146	0
50	0
306	0
3	0
2481	0
10	0
200	0
80	0
61	0
21	0
114	0
46	0
39	0
158	0
26	0
81	0
20	0
18	0
226	0
199	0
523	0
71	8
106	0
17	0
20	0
37	0
1008	0
75	0
127	0
41	0
58	0
25	0
220	0
24	0
17	0
43	0
136	0
96	0
67	0
105	0
25	0
17	0
228	0
15	0
30	0
40	0
36	0
79	0
61	0
94	0
25	0
128	0
515	0
527	0
47	0
22	0
229	0
178	0
857	0
12	0
1011	0
232	0
664	0
42	0
87	0
117	0
143	0
17	0
290	0
6	0
12	0
628	170
476	170
44	0
20	0
41	0
29	0
47	0
78	0
156	0
29	0
37	0
98	0
39	0
11	0
111	0
231	0
43	0
312	0
39	0
14	0
158	0
73	0
1	0
37	0
25	0
27	0
25	0
230	0
127	0
42	0
1064	0
58	0
22	0
13	0
760	0
87	0
127	0
24	0
40	0
62	0
6	0
21	0
298	0
59	0
53	0
118	0
37	0
26	0
28	0
170	0
15	0
6	0
10	0
30	0
102	0
2	5
149	0
107	0
35	0
26	0
19	0
65	0
49	0
111	0
71	0
57	0
475	0
136	0
105	0
171	0
564	0
16	0
142	0
13	0
9	0
39	0
28	0
111	0
28	0
15	0
8	0
14	0
73	0
72	0
10	0
126	0
69	0
21	0
22	0
54	0
415	0
9	0
266	0
53	0
14	0
5	0
301	0
113	0
223	0
22	0
38	0
14	0
22	0
250	0
23	0
41	0
98	0
247	0
14	617
11	0
58	0
42	0
57	0
47	0
67	0
156	0
217	0
41	0
238	0
12	0
521	0
96	7
36	0
543	0
214	0
32	0
22	0
26	0
50	0
42	0
43	0
22	0
28	0
85	0
53	0
32	0
35	0
135	0
16	0
22	0
24	0
177	0
199	60
781	0
133	0
210	0
49	0
66	0
228	0
34	0
27	0
27	0
10	0
1	8
0	8
1	1
0	90
1	16
0	134
0	29
0	22
193	486
4	67
0	4
9	15
0	6
0	0
0	0
0	0
0	0
4	0
23	0
39	0
68	0
26	0
26	0
103	0
15	0
71	0
64	0
7	0
1391	0
297	0
144	0
215	0
21	0
101	0
141	0
577	0
239	0
27	0
32	0
26	0
14	0
21	0
91	0
133	0
59	0
94	0
7	0
584	0
18	0
574	0
4248	0
80	0
2	0
3	0
9	5
41	2
120	0
263	0
64	0
160	0
17	0
62	0
18	0
61	0
58	0
149	0
452	0
18	0
137	0
61	0
5	0
100	0
504	0
144	0
5	0
55	0
109	0
284	0
947	0
357	0
16	0
132	0
17	0
69	0
9	0
39	0
1	0
14	0
52	0
80	0
1171	0
110	0
1	0
4985	0
20	0
11	23
33	0
100	0
83	0
36	0
546	0
109	0
20	0
6	0
299	0
37	0
6	0
43	0
30	0
250	0
254	0
121	0
225	0
2188	0
4	0
0	0
1	0
17	5
2401	0
5	0
750	0
31	0
231	0
145	206
201	0
88	0
56	0
27	0
195	0
117	53
0	0
0	0
1	5
0	3
0	3
0	5
0	201
13	1150
0	116
0	41
3	333
0	0
0	4
224	127
219	118
135	0
26	0
40	0
62	0
393	0
326	0
43	0
799	0
25	0
60	12
35	0
36	0
50	0
56	0
9	0
13	0
442	0
562	0
117	0
358	0
76	0
183	0
61	0
112	0
117	0
60	0
173	0
12	0
154	0
29	0
13	0
15	0
103	0
23	0
12	0
32	0
21	0
30	0
50	0
546	0
8	0
26	0
37	0
108	0
49	0
380	0
103	0
17	0
556	0
220	0
60	0
199	0
5	0
32	0
147	0
319	0
262	0
15	0
1558	0
236	0
31	0
181	0
406	0
61	0
47	0
258	0
290	0
25	0
151	0
60	0
137	6
187	0
15	0
77	0
4	0
94	0
34	0
23	0
122	0
63	0
22	0
208	0
266	0
11	0
325	0
157	0
39	0
36	0
22	0
23	0
30	0
49	0
21	0
26	0
14	0
542	0
13	0
56	0
75	0
6	0
120	0
25	0
37	0
10	0
64	0
26	0
163	0
14	0
391	0
128	0
1657	0
11	0
119	0
34	0
256	0
93	28
166	0
33	0
167	12
100	451
34	0
67	530
236	0
12	0
29	0
496	0
12	0
25	0
131	0
25	0
145	0
10	0
578	0
76	0
68	0
27	0
92	0
23	0
37	0
23	0
37	0
66	0
186	0
90	0
26	0
82	0
22	0
22	0
779	0
40	0
95	0
725	0
61	0
313	0
43	0
25	0
8	0
80	0
16	0
62	0
386	0
98	28
21	0
50	451
578	0
9	0
71	12
25	0
84	0
66	530
197	0
21	0
77	0
221	0
51	0
73	0
50	0
10	0
39	0
54	0
19	0
1240	0
187	0
70	0
87	0
100	0
10	0
25	0
5	0
95	0
143	0
72	0
205	0
17	0
7	0
7	0
12	0
11	0
30	0
822	0
28	0
117	0
16	0
8	0
94	104
126	0
111	0
28	0
20	0
160	0
20	0
50	0
43	0
16	0
155	0
45	0
1	0
209	16
0	7
1	84
0	87
0	26
53	330
629	0
417	0
34	0
27	0
47	0
109	0
41	0
12	0
294	0
117	242
14	0
17	0
9	0
88	0
18	0
107	0
6	0
20	0
28	0
138	0
126	23
56	0
106	0
298	0
101	0
111	0
201	0
415	0
289	0
138	0
84	0
236	0
32	57
0	59
22	57
70	0
9	0
190	0
68	0
10	0
6	0
100	0
51	0
1220	0
53	0
146	0
194	0
720	0
100	0
49	0
64	0
94	0
148	0
56	0
67	0
59	0
332	0
13	0
5	0
19	0
69	0
195	0
1858	0
115	0
52	0
75	0
545	0
24	0
23	0
1202	0
15	0
304	0
65	0
70	0
20	0
72	0
16	0
493	0
220	0
15	0
133	0
41	0
18	0
22	0
70	0
90	0
332	0
40	0
52	0
687	1
31	0
26	0
17	0
67	0
73	0
5	0
23	0
24	0
12	0
20	0
26	0
17	0
6	3
65	3
121	0
37	0
12	0
31	0
70	0
43	0
121	0
8	0
24	0
26	0
18	0
229	0
57	0
315	0
27	0
15	0
8	0
167	0
20	0
40	0
57	0
28	0
83	0
21	0
58	0
13	0
98	1
32	0
17	0
628	0
978	0
72	0
39	0
120	0
905	0
10	0
244	0
194	0
19	0
21	0
8	0
62	0
25	0
27	0
79	0
77	0
134	0
70	0
324	0
3353	0
109	0
127	0
350	0
40	0
93	0
272	0
379	0
16	0
11	0
37	0
48	0
88	0
19	0
19	0
32	0
295	0
158	0
53	0
81	0
11	0
8	0
346	0
96	0
120	0
91	0
12	0
184	0
15	0
90	0
80	0
33	0
32	0
44	0
174	0
0	11
98	0
131	0
40	0
204	0
369	0
93	0
6	0
166	0
37	0
19	0
20	0
730	0
396	20
255	0
202	0
55	0
78	0
296	0
323	0
271	0
54	0
21	0
16	0
80	0
179	0
56	0
25	0
60	0
26	0
114	0
89	0
54	0
235	0
47	0
16	0
196	0
12	0
396	0
128	0
172	0
31	0
15	0
5524	0
137	0
14	0
97	0
68	0
23	0
35	0
18	0
61	0
13	0
14	0
51	0
199	0
145	0
55	0
734	0
60	0
22	0
31	0
1	0
6	0
172	0
72	0
20	0
18	0
12	0
24	0
87	0
52	0
34	0
637	0
145	0
78	0
109	0
156	0
340	0
60	0
26	0
66	0
51	0
24	0
140	0
40	0
168	0
45	0
10	0
46	0
129	0
63	0
36	1
102	0
13	0
12	0
166	0
10	0
38	0
17	0
61	0
7	0
86	0
26	0
31	0
39	0
114	0
70	0
190	0
83	0
41	0
30	0
53	0
192	0
338	0
31	0
115	0
28	0
61	0
129	0
473	2698
318	2698
581	430
195	0
69	0
48	0
55	0
57	0
52	0
12	0
114	0
45	0
405	0
106	0
211	0
99	0
96	0
49	0
92	0
22	0
110	0
28	19
47	0
93	0
35	0
16	0
13	0
85	0
49	0
3	0
62	0
42	0
314	0
45	0
72	0
18	0
270	0
220	0
21	0
14	0
78	519
29	0
40	0
337	0
57	0
75	0
11	0
44	0
63	0
343	0
61	0
39	0
51	0
71	0
17	0
24	0
211	0
38	0
202	0
322	0
57	0
49	0
34	0
24	0
64	0
47	0
14	0
23	0
30	0
226	29
20	0
73	0
74	0
65	0
41	0
100	0
48	0
238	0
5	0
220	0
144	0
418	0
29	0
38	0
32	0
3	0
25	0
15	0
29	0
26	0
38	0
80	0
9	0
352	31
23	0
6	0
216	7
29	0
492	0
16	0
39	0
213	0
396	0
128	0
11	0
50	0
36	0
41	0
256	0
238	0
14	0
62	0
30	0
19	0
57	0
136	0
69	0
120	0
53	0
11	0
75	0
16	0
109	0
15	0
106	0
35	0
171	0
26	0
222	0
53	0
281	0
7	0
12	0
93	0
49	0
47	0
152	0
138	0
66	0
244	0
25	0
37	0
361	34
6	0
52	0
10	0
35	0
170	0
10	0
112	0
11	0
166	0
104	0
115	0
550	0
22	0
104	0
271	0
22	0
40	0
25	0
33	0
5	0
17	0
47	0
225	0
52	0
2468	0
80	0
34	0
82	0
873	0
13	0
160	0
7	0
52	0
12	0
11	0
0	7
0	693
35	0
0	14
28	0
33	12
9	0
0	1570
49	0
50	0
29	0
32	0
44	0
33	0
19	0
554	0
1506	19
173	0
33	0
346	0
86	0
107	0
91	0
0	0
25	0
12	0
19	0
54	0
48	0
21	0
103	0
45	0
31	0
174	0
31	0
52	0
32	0
225	0
270	12
2	0
8	0
18	0
192	0
736	0
106	0
23	0
127	0
29	0
40	0
115	0
26	0
312	0
167	0
37	0
0	1
0	0
297	0
162	0
44	0
14	0
53	0
134	0
21	0
22	0
639	20
3	0
25	0
33	0
90	0
42	0
87	0
16	0
71	0
307	0
31	0
91	136
96	0
153	0
10	0
42	0
8	0
54	0
31	0
57	0
11	0
131	0
64	0
6	0
20	0
29	0
66	0
73	0
71	0
63	0
221	0
40	0
21	0
50	0
27	0
7	0
381	0
15	0
108	0
44	0
48	0
83	0
66	0
23	0
36	0
21	0
49	0
63	0
53	0
132	0
33	0
43	0
221	0
86	0
309	0
24	0
75	0
7	0
36	0
13	0
75	0
25	0
61	0
325	0
36	0
18	249
30	0
163	0
5	0
30	0
115	0
61	0
25	0
54	0
30	0
32	0
7	0
66	13
123	0
197	0
84	0
75	0
26	0
8	0
276	0
13	0
4	0
10	0
36	0
39	0
1	0
278	0
57	0
33	0
187	26
89	26
12	0
6	0
28	0
46	0
697	0
39	0
9	0
22	0
180	0
69	0
195	0
58	0
46	0
131	0
13	0
416	0
397	0
665	1
87	0
1283	0
0	34
0	16
32	0
150	0
76	0
130	0
57	0
146	0
51	0
112	0
157	0
8	0
466	0
226	0
44	0
96	0
28	0
19	0
10	0
43	0
58	0
34	0
339	0
26	0
42	0
160	0
21	0
46	0
72	0
60	0
60	0
78	0
143	0
80	0
6	0
59	0
19	0
71	0
41	0
1	2
20	2
10	0
77	0
1	0
22	0
18	0
11	0
115	0
231	0
28	0
22	0
63	0
2	23
28	0
12	0
140	0
25	0
8	0
16	0
8	0
10	0
0	1
14	11
1	0
1	8
5	0
7	0
50	0
40	0
22	0
6	0
101	0
13	0
18	0
761	0
357	0
20	0
21	0
124	0
70	0
8	0
4	0
34	28
68	0
93	0
47	0
69	0
34	0
141	0
460	0
81	0
30	0
37	0
7	2
1282	0
52	0
177	35
45	0
5	0
72	0
13	0
8	0
40	0
47	0
568	0
22	0
25	0
81	0
119	0
13	0
14	0
80	0
36	0
8	0
65	0
7	0
17	0
3	0
79	0
99	0
15	0
35	0
23	0
37	0
58	0
12	0
231	0
19	0
153	0
12	0
29	0
63	0
19	0
21	0
60	0
32	0
15	0
68	0
168	0
82	0
92	204
733	0
30	0
56	0
118	0
31	0
12	0
46	0
77	0
263	0
56	0
12	0
77	0
53	0
43	0
65	0
40	0
70	0
189	0
14	0
45	0
179	0
22	0
6	0
54	0
42	0
35	0
35	0
435	0
25	0
230	113
63	0
15	0
19	0
4	0
11	0
173	2
265	0
11	0
49	0
9	0
33	0
1044	0
6	0
171	0
8	0
39	0
271	0
45	0
71	81
38	0
28	0
5210	0
113	0
9	0
71	0
15	0
61	0
416	12
18	0
65	0
29	0
35	0
21	0
143	0
26	0
58	0
13	0
48	0
133	0
113	0
62	0
64	0
26	0
155	0
32	0
7	0
65	0
23	0
10	0
18	0
86	0
128	0
9	0
112	0
14	0
505	0
27	0
423	0
260	0
74	0
618	0
14	0
31	0
168	0
41	0
1930	718
58	0
105	0
26	0
93	0
58	0
54	0
80	0
48	0
34	0
187	0
9	0
314	0
84	0
37	0
87	0
16	0
708	0
59	0
224	0
11	0
10	0
154	1
88	0
37	0
54	0
403	0
85	0
25	0
59	0
60	0
9	0
10	0
29	0
245	0
9	0
162	0
82	0
60	0
559	0
134	0
636	0
167	0
47	0
37	0
433	0
97	0
447	0
116	0
55	0
112	0
28	0
215	0
35	0
351	0
45	0
45	0
291	0
945	182
251	0
161	0
22	0
103	0
52	0
71	0
16	0
24	0
72	0
40	0
140	0
17	0
506	0
53	0
2	0
112	0
57	0
118	0
43	0
26	0
1530	0
169	0
362	0
669	0
14	0
46	0
281	0
31	0
7	4
0	0
0	0
0	29
0	9
0	208
0	666
769	0
258	0
5	0
0	89
0	0
0	0
244	0
85	0
34	0
17	0
330	0
27	0
72	0
22	0
5	0
39	0
21	0
157	0
94	0
19	0
747	0
25	0
20	0
16	0
322	0
1	0
2	0
58	0
23	0
59	0
77	0
1687	0
43	0
78	0
3	0
8	0
34	0
79	0
193	0
2	0
30	0
73	0
14	0
34	0
50	0
48	0
81	0
31	0
509	238
44	0
61	0
185	0
23	0
64	0
7	0
17	0
150	0
31	0
33	0
90	0
21	0
142	0
46	0
22	0
68	0
30	0
6	0
84	0
87	0
135	23
66	8
40	0
106	0
69	0
54	0
78	0
26	0
133	0
20	0
17	0
89	0
191	0
41	0
51	0
99	0
55	0
236	0
57	0
92	0
41	0
77	0
37	0
81	0
303	0
361	0
156	0
80	0
13	0
16	0
19	0
11	0
45	0
27	0
129	0
126	0
0	0
0	0
53	0
109	0
76	0
8	0
37	0
13	0
274	1
50	0
11	0
14	0
17	0
78	0
157	0
1134	0
97	0
36	0
25	0
28	0
537	0
109	0
142	617
14	0
246	0
166	79
53	0
305	0
12	0
22	0
12	0
55	0
8	0
543	0
56	0
112	0
244	0
46	0
20	0
347	16
467	16
3	0
71	0
22	0
123	0
173	0
379	0
2482	0
226	0
58	0
6	0
183	0
142	0
35	0
144	0
77	0
152	0
56	0
20	0
59	0
28	0
33	0
29	0
18	0
45	0
31	0
452	0
110	11
60	35
48	0
8	0
17	0
42	0
82	0
22	0
88	0
56	0
21	0
25	0
38	0
101	0
155	0
28	0
45	0
31	0
8	0
6	0
7	0
3	0
24	0
11	0
2	3
7	12
0	390
71	0
38	0
30	0
21	0
69	0
28	0
33	0
50	0
585	795
18	0
228	0
11	0
18	0
24	0
116	0
34	0
295	0
25	0
22	0
10	0
9	0
11	0
24	0
0	0
0	203
0	0
0	2
17	0
40	0
30	0
48	0
80	0
69	0
20	0
110	0
36	0
23	0
26	0
15	0
35	0
1099	0
45	0
48	0
337	0
50	0
55	0
75	0
98	0
19	0
23	0
16	0
27	0
18	0
46	0
515	0
31	0
94	0
13	0
19	0
87	0
62	0
159	0
12	0
56	0
16	0
50	0
129	0
88	0
20	0
59	0
131	0
481	0
14	0
2	3
123	3
15	0
24	0
23	0
298	0
25	0
25	0
59	0
94	0
119	0
49	0
16	0
34	0
173	0
98	0
499	0
9	0
40	0
9	0
31	0
79	0
12	0
101	0
502	0
92	0
9	0
22	0
3	0
141	0
47	0
58	0
46	0
92	0
34	0
31	0
237	0
62	0
18	0
73	0
3336	0
69	0
327	0
6	0
68	0
91	0
312	0
12	0
91	0
16	0
31	0
49	0
169	0
7	0
17	0
692	0
141	0
318	0
57	0
23	0
28	0
77	0
75	0
88	177
6	0
22	0
39	0
1	0
42	0
143	0
7	0
11	0
26	0
2	9
0	82
3	87
0	26
38	367
133	0
14	0
52	0
18	0
83	0
19	0
39	0
65	0
680	0
55	0
21	0
40	0
233	0
32	0
89	0
317	0
470	0
167	0
24	0
146	0
866	2217
1	2
9303	0
271	0
495	0
316	0
59	0
55	0
18	0
33	0
13	0
34	0
16	0
2072	0
1068	0
370	0
33	0
87	0
214	31
75	0
409	0
14	0
324	0
28	0
4	0
24	0
36	0
508	0
87	0
18	0
38	0
14	0
43	0
58	0
0	0
1	2
0	728
0	527
96	0
40	0
67	0
23	0
54	0
83	0
68	0
28	0
63	0
15	0
5	0
0	0
0	0
15	0
37	0
18	0
27	0
40	0
112	0
22	0
21	0
15	0
44	0
108	0
183	0
43	0
213	0
184	0
219	18
10	0
11	0
55	0
74	0
42	0
38	0
3	0
5	1
409	0
46	0
15	0
10	0
349	0
494	5
125	0
25	0
14	0
115	1
51	0
52	0
31	0
19	0
46	0
8	0
24	0
45	0
25	0
109	0
57	0
41	0
197	0
2	0
229	0
15	0
34	0
55	0
42	0
134	0
10	0
56	0
39	0
9	0
51	0
984	0
51	0
25	0
169	0
47	0
10	0
12	0
40	0
32	0
30	0
123	0
180	0
19	0
76	0
34	0
2	0
542	0
55	0
67	0
87	0
48	0
55	0
8	0
52	0
32	0
31	0
18	0
45	0
45	0
406	0
29	0
19	0
533	0
4388	0
106	0
51	0
87	0
18	0
